objectid,monitoring_location_identifier,organization_formal,monitoring_location,latitude,longitude,Date,start_time,start_timezone,depth,depth_height_unit,characteristic,sample_fraction,sea_water_temperature,uom,note,x,y
71136,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,10:00:00,UTC,2.17,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71137,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,10:30:00,UTC,2.17,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
71138,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,11:00:00,UTC,2.19,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71139,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,11:30:00,UTC,2.2,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71140,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,12:00:00,UTC,2.21,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71141,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,12:30:00,UTC,2.21,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
71142,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,13:00:00,UTC,2.19,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
71143,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,13:30:00,UTC,2.16,m,Temperature,,27.7,deg C,,-9448821.1053,3465315.4704
71144,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,14:00:00,UTC,2.11,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
71145,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,14:30:00,UTC,2.08,m,Temperature,,27.8,deg C,,-9448821.1053,3465315.4704
71146,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,15:00:00,UTC,2.04,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71147,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,15:30:00,UTC,1.98,m,Temperature,,27.9,deg C,,-9448821.1053,3465315.4704
71148,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,16:00:00,UTC,1.96,m,Temperature,,28.0,deg C,,-9448821.1053,3465315.4704
71149,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,16:30:00,UTC,1.91,m,Temperature,,28.0,deg C,,-9448821.1053,3465315.4704
71150,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,17:00:00,UTC,1.88,m,Temperature,,28.1,deg C,,-9448821.1053,3465315.4704
71151,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,17:30:00,UTC,1.84,m,Temperature,,28.2,deg C,,-9448821.1053,3465315.4704
71152,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,18:00:00,UTC,1.8,m,Temperature,,28.3,deg C,,-9448821.1053,3465315.4704
71153,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,18:30:00,UTC,1.76,m,Temperature,,28.4,deg C,,-9448821.1053,3465315.4704
71154,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,19:00:00,UTC,1.74,m,Temperature,,28.4,deg C,,-9448821.1053,3465315.4704
71155,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,19:30:00,UTC,1.71,m,Temperature,,28.3,deg C,,-9448821.1053,3465315.4704
71156,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,20:00:00,UTC,1.69,m,Temperature,,28.4,deg C,,-9448821.1053,3465315.4704
71157,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,20:30:00,UTC,1.67,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
71158,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,21:00:00,UTC,1.67,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
71159,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,21:30:00,UTC,1.67,m,Temperature,,28.6,deg C,,-9448821.1053,3465315.4704
71160,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,22:00:00,UTC,1.67,m,Temperature,,28.6,deg C,,-9448821.1053,3465315.4704
71161,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,22:30:00,UTC,1.69,m,Temperature,,28.6,deg C,,-9448821.1053,3465315.4704
71162,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,23:00:00,UTC,1.72,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
71163,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-09-24,23:30:00,UTC,1.75,m,Temperature,,28.5,deg C,,-9448821.1053,3465315.4704
72556,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,00:00:00,UTC,1.45,m,Temperature,,24.3,deg C,,-9448821.1053,3465315.4704
72557,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,00:30:00,UTC,1.49,m,Temperature,,24.4,deg C,,-9448821.1053,3465315.4704
72558,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,01:00:00,UTC,1.52,m,Temperature,,24.3,deg C,,-9448821.1053,3465315.4704
72559,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,01:30:00,UTC,1.56,m,Temperature,,24.3,deg C,,-9448821.1053,3465315.4704
72560,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,02:00:00,UTC,1.59,m,Temperature,,24.2,deg C,,-9448821.1053,3465315.4704
72561,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,02:30:00,UTC,1.62,m,Temperature,,24.0,deg C,,-9448821.1053,3465315.4704
72562,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,03:00:00,UTC,1.62,m,Temperature,,23.9,deg C,,-9448821.1053,3465315.4704
72563,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,03:30:00,UTC,1.62,m,Temperature,,23.7,deg C,,-9448821.1053,3465315.4704
72564,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,04:00:00,UTC,1.63,m,Temperature,,23.6,deg C,,-9448821.1053,3465315.4704
72565,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,04:30:00,UTC,1.63,m,Temperature,,23.6,deg C,,-9448821.1053,3465315.4704
72566,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,05:00:00,UTC,1.63,m,Temperature,,23.5,deg C,,-9448821.1053,3465315.4704
72567,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,05:30:00,UTC,1.64,m,Temperature,,23.4,deg C,,-9448821.1053,3465315.4704
72568,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,06:00:00,UTC,1.63,m,Temperature,,23.4,deg C,,-9448821.1053,3465315.4704
72569,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,06:30:00,UTC,1.64,m,Temperature,,23.4,deg C,,-9448821.1053,3465315.4704
72570,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,07:00:00,UTC,1.65,m,Temperature,,23.3,deg C,,-9448821.1053,3465315.4704
72571,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,07:30:00,UTC,1.65,m,Temperature,,23.2,deg C,,-9448821.1053,3465315.4704
72572,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,08:00:00,UTC,1.66,m,Temperature,,23.3,deg C,,-9448821.1053,3465315.4704
72573,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,08:30:00,UTC,1.67,m,Temperature,,23.2,deg C,,-9448821.1053,3465315.4704
72574,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,09:00:00,UTC,1.66,m,Temperature,,23.2,deg C,,-9448821.1053,3465315.4704
72575,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,09:30:00,UTC,1.64,m,Temperature,,23.2,deg C,,-9448821.1053,3465315.4704
72576,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,10:00:00,UTC,1.63,m,Temperature,,23.1,deg C,,-9448821.1053,3465315.4704
72577,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,10:30:00,UTC,1.62,m,Temperature,,23.0,deg C,,-9448821.1053,3465315.4704
72578,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,11:00:00,UTC,1.59,m,Temperature,,23.0,deg C,,-9448821.1053,3465315.4704
72579,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,11:30:00,UTC,1.55,m,Temperature,,22.8,deg C,,-9448821.1053,3465315.4704
72580,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,12:00:00,UTC,1.49,m,Temperature,,22.7,deg C,,-9448821.1053,3465315.4704
72581,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,12:30:00,UTC,1.46,m,Temperature,,22.6,deg C,,-9448821.1053,3465315.4704
72582,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,13:00:00,UTC,1.42,m,Temperature,,22.4,deg C,,-9448821.1053,3465315.4704
72583,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,13:30:00,UTC,1.37,m,Temperature,,22.2,deg C,,-9448821.1053,3465315.4704
72584,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,14:00:00,UTC,1.31,m,Temperature,,22.1,deg C,,-9448821.1053,3465315.4704
72585,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,14:30:00,UTC,1.25,m,Temperature,,22.0,deg C,,-9448821.1053,3465315.4704
72586,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,15:00:00,UTC,1.17,m,Temperature,,21.8,deg C,,-9448821.1053,3465315.4704
72587,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,15:30:00,UTC,1.11,m,Temperature,,21.7,deg C,,-9448821.1053,3465315.4704
72588,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,16:00:00,UTC,1.03,m,Temperature,,21.0,deg C,,-9448821.1053,3465315.4704
72589,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,16:30:00,UTC,0.97,m,Temperature,,21.0,deg C,,-9448821.1053,3465315.4704
72590,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,17:00:00,UTC,0.9,m,Temperature,,20.9,deg C,,-9448821.1053,3465315.4704
72591,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,17:30:00,UTC,0.85,m,Temperature,,20.8,deg C,,-9448821.1053,3465315.4704
72592,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,18:00:00,UTC,0.79,m,Temperature,,20.6,deg C,,-9448821.1053,3465315.4704
72593,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,18:30:00,UTC,0.74,m,Temperature,,20.5,deg C,,-9448821.1053,3465315.4704
72594,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,19:00:00,UTC,0.68,m,Temperature,,20.4,deg C,,-9448821.1053,3465315.4704
72595,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,19:30:00,UTC,0.65,m,Temperature,,20.5,deg C,,-9448821.1053,3465315.4704
72596,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,20:00:00,UTC,0.61,m,Temperature,,20.8,deg C,,-9448821.1053,3465315.4704
72597,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,20:30:00,UTC,0.57,m,Temperature,,20.9,deg C,,-9448821.1053,3465315.4704
72598,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,21:00:00,UTC,0.55,m,Temperature,,20.8,deg C,,-9448821.1053,3465315.4704
72599,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,21:30:00,UTC,0.55,m,Temperature,,20.8,deg C,,-9448821.1053,3465315.4704
72600,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,22:00:00,UTC,0.56,m,Temperature,,20.7,deg C,,-9448821.1053,3465315.4704
72601,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,22:30:00,UTC,0.57,m,Temperature,,20.6,deg C,,-9448821.1053,3465315.4704
72602,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,23:00:00,UTC,0.59,m,Temperature,,20.5,deg C,,-9448821.1053,3465315.4704
72603,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2005-10-24,23:30:00,UTC,0.63,m,Temperature,,20.3,deg C,,-9448821.1053,3465315.4704
118777,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,00:00:00,UTC,1.78,m,Temperature,,29.4,deg C,,-9448821.1053,3465315.4704
118778,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,00:15:00,UTC,1.76,m,Temperature,,29.5,deg C,,-9448821.1053,3465315.4704
118779,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,00:30:00,UTC,1.73,m,Temperature,,29.4,deg C,,-9448821.1053,3465315.4704
118780,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,00:45:00,UTC,1.72,m,Temperature,,29.4,deg C,,-9448821.1053,3465315.4704
118781,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,01:00:00,UTC,1.69,m,Temperature,,29.4,deg C,,-9448821.1053,3465315.4704
118782,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,01:15:00,UTC,1.68,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118783,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,01:30:00,UTC,1.66,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118784,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,01:45:00,UTC,1.64,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118785,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,02:00:00,UTC,1.62,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118786,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,02:15:00,UTC,1.61,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118787,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,02:30:00,UTC,1.6,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118788,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,02:45:00,UTC,1.59,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118789,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,03:00:00,UTC,1.59,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118790,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,03:15:00,UTC,1.6,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118791,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,03:30:00,UTC,1.6,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118792,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,03:45:00,UTC,1.61,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118793,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,04:00:00,UTC,1.62,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118794,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,04:15:00,UTC,1.65,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118795,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,04:30:00,UTC,1.68,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118796,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,04:45:00,UTC,1.72,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118797,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,05:00:00,UTC,1.76,m,Temperature,,29.1,deg C,,-9448821.1053,3465315.4704
118798,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,05:15:00,UTC,1.8,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118799,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,05:30:00,UTC,1.84,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118800,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,05:45:00,UTC,1.87,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118801,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,06:00:00,UTC,1.89,m,Temperature,,29.3,deg C,,-9448821.1053,3465315.4704
118802,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,06:15:00,UTC,1.92,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118803,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,06:30:00,UTC,1.96,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118804,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,06:45:00,UTC,1.97,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118805,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,07:00:00,UTC,2.0,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118806,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,07:15:00,UTC,2.01,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118807,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,07:30:00,UTC,2.02,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118808,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,07:45:00,UTC,2.04,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
118809,apacpwq,National Estuarine Research Reserve System,Apalachicola Bay Cat Point ,29.7021,-84.8802,2007-09-13,08:00:00,UTC,2.05,m,Temperature,,29.2,deg C,,-9448821.1053,3465315.4704
